,title,release_date,vote_average,popularity,genres,production_budget,worldwide_gross,studio,profit,release_year,release_month,year_month
1170,Friend Request,2013-05-05,5.5,2.107,Thriller,9900000,11310835,ENTMP,-4244582.5,2013,5,2013-05
1171,Friend Request,2013-05-05,5.5,2.107,Horror,9900000,11310835,ENTMP,-4244582.5,2013,5,2013-05
1171,Friend Request,2013-05-05,5.5,2.107,Thriller,9900000,11310835,ENTMP,-4244582.5,2013,5,2013-05
1172,Friend Request,2013-05-05,5.5,2.107,Horror,9900000,11310835,ENTMP,-4244582.5,2013,5,2013-05
1173,Friend Request,2016-12-09,5.5,9.149,Thriller,9900000,11310835,ENTMP,-4244582.5,2016,12,2016-12
1174,Friend Request,2016-12-09,5.5,9.149,Horror,9900000,11310835,ENTMP,-4244582.5,2016,12,2016-12
1174,Friend Request,2016-12-09,5.5,9.149,Thriller,9900000,11310835,ENTMP,-4244582.5,2016,12,2016-12
1175,Friend Request,2016-12-09,5.5,9.149,Horror,9900000,11310835,ENTMP,-4244582.5,2016,12,2016-12
1176,Black Nativity,2013-11-27,5.7,1.779,Drama,17500000,7285135,FoxS,-13857432.5,2013,11,2013-11
1176,Black Nativity,2013-11-27,5.7,1.779,Family,17500000,7285135,FoxS,-13857432.5,2013,11,2013-11
1176,Black Nativity,2013-11-27,5.7,1.779,Music,17500000,7285135,FoxS,-13857432.5,2013,11,2013-11
1177,The Christmas Candle,2013-11-22,6.0,1.4,Drama,7000000,1933829,ELS,-6033085.5,2013,11,2013-11
1177,The Christmas Candle,2013-11-22,6.0,1.4,Family,7000000,1933829,ELS,-6033085.5,2013,11,2013-11
1178,Believe,2013-09-27,5.9,1.327,Documentary,3500000,890303,ORF,-3054848.5,2013,9,2013-09
1179,Believe,2013-09-27,5.9,1.327,Drama,3500000,890303,ORF,-3054848.5,2013,9,2013-09
1179,Believe,2013-09-27,5.9,1.327,Sport,3500000,890303,ORF,-3054848.5,2013,9,2013-09
1180,Believe,2013-09-27,5.9,1.327,Drama,3500000,890303,ORF,-3054848.5,2013,9,2013-09
1181,Believe,2013-09-27,5.9,1.327,Drama,3500000,890303,ORF,-3054848.5,2013,9,2013-09
1183,Believe,2016-12-02,6.5,1.536,Documentary,3500000,890303,ORF,-3054848.5,2016,12,2016-12
1184,Believe,2016-12-02,6.5,1.536,Drama,3500000,890303,ORF,-3054848.5,2016,12,2016-12
1184,Believe,2016-12-02,6.5,1.536,Sport,3500000,890303,ORF,-3054848.5,2016,12,2016-12
1185,Believe,2016-12-02,6.5,1.536,Drama,3500000,890303,ORF,-3054848.5,2016,12,2016-12
1186,Believe,2016-12-02,6.5,1.536,Drama,3500000,890303,ORF,-3054848.5,2016,12,2016-12
1188,Youth,2013-10-12,5.3,1.008,Drama,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1188,Youth,2013-10-12,5.3,1.008,Family,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1189,Youth,2013-10-12,5.3,1.008,Drama,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1190,Youth,2013-10-12,5.3,1.008,Comedy,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1190,Youth,2013-10-12,5.3,1.008,Drama,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1190,Youth,2013-10-12,5.3,1.008,Music,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1191,Youth,2013-10-12,5.3,1.008,Drama,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1192,Youth,2013-10-12,5.3,1.008,Drama,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1192,Youth,2013-10-12,5.3,1.008,Romance,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1192,Youth,2013-10-12,5.3,1.008,War,13000000,24001573,FoxS,-999213.5,2013,10,2013-10
1193,Youth,2015-12-04,6.9,9.265,Drama,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1193,Youth,2015-12-04,6.9,9.265,Family,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1194,Youth,2015-12-04,6.9,9.265,Drama,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1195,Youth,2015-12-04,6.9,9.265,Comedy,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1195,Youth,2015-12-04,6.9,9.265,Drama,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1195,Youth,2015-12-04,6.9,9.265,Music,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1196,Youth,2015-12-04,6.9,9.265,Drama,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1197,Youth,2015-12-04,6.9,9.265,Drama,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1197,Youth,2015-12-04,6.9,9.265,Romance,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1197,Youth,2015-12-04,6.9,9.265,War,13000000,24001573,FoxS,-999213.5,2015,12,2015-12
1198,Youth,2017-12-15,7.7,5.082,Drama,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1198,Youth,2017-12-15,7.7,5.082,Family,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1199,Youth,2017-12-15,7.7,5.082,Drama,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1200,Youth,2017-12-15,7.7,5.082,Comedy,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1200,Youth,2017-12-15,7.7,5.082,Drama,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1200,Youth,2017-12-15,7.7,5.082,Music,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1201,Youth,2017-12-15,7.7,5.082,Drama,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1202,Youth,2017-12-15,7.7,5.082,Drama,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1202,Youth,2017-12-15,7.7,5.082,Romance,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1202,Youth,2017-12-15,7.7,5.082,War,13000000,24001573,FoxS,-999213.5,2017,12,2017-12
1203,Noah,2013-09-09,7.6,0.6,Animation,130000000,352831065,Par.,46415532.5,2013,9,2013-09
1204,Noah,2013-09-09,7.6,0.6,Action,130000000,352831065,Par.,46415532.5,2013,9,2013-09
1204,Noah,2013-09-09,7.6,0.6,Adventure,130000000,352831065,Par.,46415532.5,2013,9,2013-09
1204,Noah,2013-09-09,7.6,0.6,Drama,130000000,352831065,Par.,46415532.5,2013,9,2013-09
1205,Noah,2013-09-09,7.6,0.6,Drama,130000000,352831065,Par.,46415532.5,2013,9,2013-09
1205,Noah,2013-09-09,7.6,0.6,Thriller,130000000,352831065,Par.,46415532.5,2013,9,2013-09
1206,Noah,2014-03-28,5.6,13.905,Animation,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1207,Noah,2014-03-28,5.6,13.905,Action,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1207,Noah,2014-03-28,5.6,13.905,Adventure,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1207,Noah,2014-03-28,5.6,13.905,Drama,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1208,Noah,2014-03-28,5.6,13.905,Drama,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1208,Noah,2014-03-28,5.6,13.905,Thriller,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1209,Noah,2014-03-25,7.5,0.6,Animation,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1210,Noah,2014-03-25,7.5,0.6,Action,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1210,Noah,2014-03-25,7.5,0.6,Adventure,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1210,Noah,2014-03-25,7.5,0.6,Drama,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1211,Noah,2014-03-25,7.5,0.6,Drama,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1211,Noah,2014-03-25,7.5,0.6,Thriller,130000000,352831065,Par.,46415532.5,2014,3,2014-03
1212,Adrift,2013-07-01,7.0,0.6,Drama,35000000,57897191,STX,-6051404.5,2013,7,2013-07
1213,Adrift,2013-07-01,7.0,0.6,Drama,35000000,57897191,STX,-6051404.5,2013,7,2013-07
1214,Adrift,2013-07-01,7.0,0.6,Romance,35000000,57897191,STX,-6051404.5,2013,7,2013-07
1215,Adrift,2013-07-01,7.0,0.6,Action,35000000,57897191,STX,-6051404.5,2013,7,2013-07
1215,Adrift,2013-07-01,7.0,0.6,Adventure,35000000,57897191,STX,-6051404.5,2013,7,2013-07
1215,Adrift,2013-07-01,7.0,0.6,Biography,35000000,57897191,STX,-6051404.5,2013,7,2013-07
1216,Adrift,2018-06-01,6.7,16.786,Drama,35000000,57897191,STX,-6051404.5,2018,6,2018-06
1217,Adrift,2018-06-01,6.7,16.786,Drama,35000000,57897191,STX,-6051404.5,2018,6,2018-06
1218,Adrift,2018-06-01,6.7,16.786,Romance,35000000,57897191,STX,-6051404.5,2018,6,2018-06
1219,Adrift,2018-06-01,6.7,16.786,Action,35000000,57897191,STX,-6051404.5,2018,6,2018-06
1219,Adrift,2018-06-01,6.7,16.786,Adventure,35000000,57897191,STX,-6051404.5,2018,6,2018-06
1219,Adrift,2018-06-01,6.7,16.786,Biography,35000000,57897191,STX,-6051404.5,2018,6,2018-06
1220,The Internship,2013-06-07,6.2,0.6,Comedy,58000000,93672764,Fox,-11163618.0,2013,6,2013-06
1221,John Wick,2014-10-24,7.2,78.123,Action,30000000,76235001,LG/S,8117500.5,2014,10,2014-10
1221,John Wick,2014-10-24,7.2,78.123,Crime,30000000,76235001,LG/S,8117500.5,2014,10,2014-10
1221,John Wick,2014-10-24,7.2,78.123,Thriller,30000000,76235001,LG/S,8117500.5,2014,10,2014-10
1222,The Hobbit: The Battle of the Five Armies,2014-12-17,7.3,53.783,Adventure,250000000,945577621,WB (NL),222788810.5,2014,12,2014-12
1222,The Hobbit: The Battle of the Five Armies,2014-12-17,7.3,53.783,Fantasy,250000000,945577621,WB (NL),222788810.5,2014,12,2014-12
1223,Guardians of the Galaxy,2014-08-01,7.9,49.606,Action,170000000,770867516,BV,215433758.0,2014,8,2014-08
1223,Guardians of the Galaxy,2014-08-01,7.9,49.606,Adventure,170000000,770867516,BV,215433758.0,2014,8,2014-08
1223,Guardians of the Galaxy,2014-08-01,7.9,49.606,Comedy,170000000,770867516,BV,215433758.0,2014,8,2014-08
1224,X-Men: Days of Future Past,2014-05-23,7.5,41.867,Action,200000000,747862775,Fox,173931387.5,2014,5,2014-05
1224,X-Men: Days of Future Past,2014-05-23,7.5,41.867,Adventure,200000000,747862775,Fox,173931387.5,2014,5,2014-05
1224,X-Men: Days of Future Past,2014-05-23,7.5,41.867,Sci-Fi,200000000,747862775,Fox,173931387.5,2014,5,2014-05
1225,The Maze Runner,2014-09-19,7.1,36.955,Action,34000000,348319861,Fox,140159930.5,2014,9,2014-09
1225,The Maze Runner,2014-09-19,7.1,36.955,Mystery,34000000,348319861,Fox,140159930.5,2014,9,2014-09
1225,The Maze Runner,2014-09-19,7.1,36.955,Sci-Fi,34000000,348319861,Fox,140159930.5,2014,9,2014-09
1226,Big Hero 6,2014-11-07,7.8,36.92,Action,165000000,652127828,BV,161063914.0,2014,11,2014-11
1226,Big Hero 6,2014-11-07,7.8,36.92,Adventure,165000000,652127828,BV,161063914.0,2014,11,2014-11
1226,Big Hero 6,2014-11-07,7.8,36.92,Animation,165000000,652127828,BV,161063914.0,2014,11,2014-11
1227,Big Hero 6,2014-11-07,7.8,36.92,Action,165000000,652127828,BV,161063914.0,2014,11,2014-11
1227,Big Hero 6,2014-11-07,7.8,36.92,Adventure,165000000,652127828,BV,161063914.0,2014,11,2014-11
1227,Big Hero 6,2014-11-07,7.8,36.92,Animation,165000000,652127828,BV,161063914.0,2014,11,2014-11
1228,The Hunger Games: Mockingjay - Part 1,2014-11-21,6.8,33.837,Action,125000000,766575131,LGF,258287565.5,2014,11,2014-11
1228,The Hunger Games: Mockingjay - Part 1,2014-11-21,6.8,33.837,Adventure,125000000,766575131,LGF,258287565.5,2014,11,2014-11
1228,The Hunger Games: Mockingjay - Part 1,2014-11-21,6.8,33.837,Sci-Fi,125000000,766575131,LGF,258287565.5,2014,11,2014-11
1229,The Imitation Game,2014-12-19,8.1,33.078,Biography,15000000,227740463,Wein.,98870231.5,2014,12,2014-12
1229,The Imitation Game,2014-12-19,8.1,33.078,Drama,15000000,227740463,Wein.,98870231.5,2014,12,2014-12
1229,The Imitation Game,2014-12-19,8.1,33.078,Thriller,15000000,227740463,Wein.,98870231.5,2014,12,2014-12
1230,Gone Girl,2014-10-03,7.9,31.215,Drama,61000000,368567189,Fox,123283594.5,2014,10,2014-10
1230,Gone Girl,2014-10-03,7.9,31.215,Mystery,61000000,368567189,Fox,123283594.5,2014,10,2014-10
1230,Gone Girl,2014-10-03,7.9,31.215,Thriller,61000000,368567189,Fox,123283594.5,2014,10,2014-10
1231,Dracula Untold,2014-10-03,6.2,29.043,Action,70000000,220241723,Uni.,40120861.5,2014,10,2014-10
1231,Dracula Untold,2014-10-03,6.2,29.043,Drama,70000000,220241723,Uni.,40120861.5,2014,10,2014-10
1231,Dracula Untold,2014-10-03,6.2,29.043,Fantasy,70000000,220241723,Uni.,40120861.5,2014,10,2014-10
1232,The Equalizer,2014-09-26,7.2,28.942,Action,55000000,192903624,Sony,41451812.0,2014,9,2014-09
1232,The Equalizer,2014-09-26,7.2,28.942,Crime,55000000,192903624,Sony,41451812.0,2014,9,2014-09
1232,The Equalizer,2014-09-26,7.2,28.942,Thriller,55000000,192903624,Sony,41451812.0,2014,9,2014-09
1233,Interstellar,2014-11-05,8.2,28.44,Adventure,165000000,666379375,Par.,168189687.5,2014,11,2014-11
1233,Interstellar,2014-11-05,8.2,28.44,Drama,165000000,666379375,Par.,168189687.5,2014,11,2014-11
1233,Interstellar,2014-11-05,8.2,28.44,Sci-Fi,165000000,666379375,Par.,168189687.5,2014,11,2014-11
1234,The Purge: Anarchy,2014-07-18,6.6,28.424,Action,9000000,111534881,Uni.,46767440.5,2014,7,2014-07
1234,The Purge: Anarchy,2014-07-18,6.6,28.424,Horror,9000000,111534881,Uni.,46767440.5,2014,7,2014-07
1234,The Purge: Anarchy,2014-07-18,6.6,28.424,Sci-Fi,9000000,111534881,Uni.,46767440.5,2014,7,2014-07
1235,Dawn of the Planet of the Apes,2014-07-11,7.3,27.641,Action,170000000,710644566,Fox,185322283.0,2014,7,2014-07
1235,Dawn of the Planet of the Apes,2014-07-11,7.3,27.641,Adventure,170000000,710644566,Fox,185322283.0,2014,7,2014-07
1235,Dawn of the Planet of the Apes,2014-07-11,7.3,27.641,Drama,170000000,710644566,Fox,185322283.0,2014,7,2014-07
1236,How to Train Your Dragon 2,2014-06-13,7.7,27.106,Action,145000000,614586270,Fox,162293135.0,2014,6,2014-06
1236,How to Train Your Dragon 2,2014-06-13,7.7,27.106,Adventure,145000000,614586270,Fox,162293135.0,2014,6,2014-06
1236,How to Train Your Dragon 2,2014-06-13,7.7,27.106,Animation,145000000,614586270,Fox,162293135.0,2014,6,2014-06
1237,Exodus: Gods and Kings,2014-12-12,5.7,26.789,Action,140000000,268314513,Fox,-5842743.5,2014,12,2014-12
1237,Exodus: Gods and Kings,2014-12-12,5.7,26.789,Adventure,140000000,268314513,Fox,-5842743.5,2014,12,2014-12
1237,Exodus: Gods and Kings,2014-12-12,5.7,26.789,Drama,140000000,268314513,Fox,-5842743.5,2014,12,2014-12
1238,Kingsman: The Secret Service,2015-02-13,7.6,26.103,Action,94000000,404561724,Fox,108280862.0,2015,2,2015-02
1238,Kingsman: The Secret Service,2015-02-13,7.6,26.103,Adventure,94000000,404561724,Fox,108280862.0,2015,2,2015-02
1238,Kingsman: The Secret Service,2015-02-13,7.6,26.103,Comedy,94000000,404561724,Fox,108280862.0,2015,2,2015-02
1239,Kingsman: The Secret Service,2015-02-13,7.6,26.103,Action,94000000,404561724,Fox,108280862.0,2015,2,2015-02
1239,Kingsman: The Secret Service,2015-02-13,7.6,26.103,Adventure,94000000,404561724,Fox,108280862.0,2015,2,2015-02
1239,Kingsman: The Secret Service,2015-02-13,7.6,26.103,Comedy,94000000,404561724,Fox,108280862.0,2015,2,2015-02
1240,Nightcrawler,2014-10-31,7.7,25.597,Crime,8500000,50334418,ORF,16667209.0,2014,10,2014-10
1240,Nightcrawler,2014-10-31,7.7,25.597,Drama,8500000,50334418,ORF,16667209.0,2014,10,2014-10
1240,Nightcrawler,2014-10-31,7.7,25.597,Thriller,8500000,50334418,ORF,16667209.0,2014,10,2014-10
1241,Pompeii,2014-02-21,5.4,25.215,Action,80000000,108469033,TriS,-25765483.5,2014,2,2014-02
1241,Pompeii,2014-02-21,5.4,25.215,Adventure,80000000,108469033,TriS,-25765483.5,2014,2,2014-02
1241,Pompeii,2014-02-21,5.4,25.215,Drama,80000000,108469033,TriS,-25765483.5,2014,2,2014-02
1242,Transformers: Age of Extinction,2014-06-27,5.8,20.961,Action,210000000,1104039076,Par.,342019538.0,2014,6,2014-06
1242,Transformers: Age of Extinction,2014-06-27,5.8,20.961,Adventure,210000000,1104039076,Par.,342019538.0,2014,6,2014-06
1242,Transformers: Age of Extinction,2014-06-27,5.8,20.961,Sci-Fi,210000000,1104039076,Par.,342019538.0,2014,6,2014-06
1243,Penguins of Madagascar,2014-11-26,6.4,20.899,Adventure,132000000,366942531,Fox,51471265.5,2014,11,2014-11
1243,Penguins of Madagascar,2014-11-26,6.4,20.899,Animation,132000000,366942531,Fox,51471265.5,2014,11,2014-11
1243,Penguins of Madagascar,2014-11-26,6.4,20.899,Comedy,132000000,366942531,Fox,51471265.5,2014,11,2014-11
1244,The Amazing Spider-Man 2,2014-05-02,6.4,20.847,Action,200000000,708996336,Sony,154498168.0,2014,5,2014-05
1244,The Amazing Spider-Man 2,2014-05-02,6.4,20.847,Adventure,200000000,708996336,Sony,154498168.0,2014,5,2014-05
1244,The Amazing Spider-Man 2,2014-05-02,6.4,20.847,Sci-Fi,200000000,708996336,Sony,154498168.0,2014,5,2014-05
1245,Sex Tape,2014-07-18,5.3,20.429,Comedy,40000000,126069509,Sony,23034754.5,2014,7,2014-07
1245,Sex Tape,2014-07-18,5.3,20.429,Romance,40000000,126069509,Sony,23034754.5,2014,7,2014-07
1246,Night at the Museum: Secret of the Tomb,2014-12-19,6.1,20.064,Adventure,127000000,353756621,Fox,49878310.5,2014,12,2014-12
1246,Night at the Museum: Secret of the Tomb,2014-12-19,6.1,20.064,Comedy,127000000,353756621,Fox,49878310.5,2014,12,2014-12
1246,Night at the Museum: Secret of the Tomb,2014-12-19,6.1,20.064,Family,127000000,353756621,Fox,49878310.5,2014,12,2014-12
1247,Edge of Tomorrow,2014-06-06,7.6,19.753,Action,178000000,370541256,WB,7270628.0,2014,6,2014-06
1247,Edge of Tomorrow,2014-06-06,7.6,19.753,Sci-Fi,178000000,370541256,WB,7270628.0,2014,6,2014-06
1248,A Walk Among the Tombstones,2014-09-19,6.3,19.373,Action,28000000,62108587,Uni.,3054293.5,2014,9,2014-09
1248,A Walk Among the Tombstones,2014-09-19,6.3,19.373,Crime,28000000,62108587,Uni.,3054293.5,2014,9,2014-09
1248,A Walk Among the Tombstones,2014-09-19,6.3,19.373,Drama,28000000,62108587,Uni.,3054293.5,2014,9,2014-09
1249,Maleficent,2014-05-30,7.0,19.274,Action,180000000,758536735,BV,199268367.5,2014,5,2014-05
1249,Maleficent,2014-05-30,7.0,19.274,Adventure,180000000,758536735,BV,199268367.5,2014,5,2014-05
1249,Maleficent,2014-05-30,7.0,19.274,Family,180000000,758536735,BV,199268367.5,2014,5,2014-05
1250,The Expendables 3,2014-08-15,6.1,18.797,Action,100000000,209461378,LGF,4730689.0,2014,8,2014-08
1250,The Expendables 3,2014-08-15,6.1,18.797,Adventure,100000000,209461378,LGF,4730689.0,2014,8,2014-08
1250,The Expendables 3,2014-08-15,6.1,18.797,Thriller,100000000,209461378,LGF,4730689.0,2014,8,2014-08
1251,American Sniper,2014-12-25,7.4,18.473,Action,58000000,547326372,WB,215663186.0,2014,12,2014-12
1251,American Sniper,2014-12-25,7.4,18.473,Biography,58000000,547326372,WB,215663186.0,2014,12,2014-12
1251,American Sniper,2014-12-25,7.4,18.473,Drama,58000000,547326372,WB,215663186.0,2014,12,2014-12
1252,American Sniper,2014-12-25,7.4,18.473,Action,58000000,547326372,WB,215663186.0,2014,12,2014-12
1252,American Sniper,2014-12-25,7.4,18.473,Biography,58000000,547326372,WB,215663186.0,2014,12,2014-12
1252,American Sniper,2014-12-25,7.4,18.473,Drama,58000000,547326372,WB,215663186.0,2014,12,2014-12
1253,Horrible Bosses 2,2014-11-26,6.2,18.421,Comedy,40000000,105945357,WB,12972678.5,2014,11,2014-11
1253,Horrible Bosses 2,2014-11-26,6.2,18.421,Crime,40000000,105945357,WB,12972678.5,2014,11,2014-11
1254,It Follows,2015-03-27,6.5,18.419,Horror,2000000,23250755,RTWC,9625377.5,2015,3,2015-03
1254,It Follows,2015-03-27,6.5,18.419,Mystery,2000000,23250755,RTWC,9625377.5,2015,3,2015-03
1255,It Follows,2015-03-27,6.5,18.419,Horror,2000000,23250755,RTWC,9625377.5,2015,3,2015-03
1255,It Follows,2015-03-27,6.5,18.419,Mystery,2000000,23250755,RTWC,9625377.5,2015,3,2015-03
1256,The Grand Budapest Hotel,2014-03-07,8.0,18.31,Adventure,31000000,163981261,FoxS,50990630.5,2014,3,2014-03
1256,The Grand Budapest Hotel,2014-03-07,8.0,18.31,Comedy,31000000,163981261,FoxS,50990630.5,2014,3,2014-03
1256,The Grand Budapest Hotel,2014-03-07,8.0,18.31,Crime,31000000,163981261,FoxS,50990630.5,2014,3,2014-03
1257,Rio 2,2014-04-11,6.3,18.11,Adventure,130000000,492846291,Fox,116423145.5,2014,4,2014-04
1257,Rio 2,2014-04-11,6.3,18.11,Animation,130000000,492846291,Fox,116423145.5,2014,4,2014-04
1257,Rio 2,2014-04-11,6.3,18.11,Comedy,130000000,492846291,Fox,116423145.5,2014,4,2014-04
1258,Captain America: The Winter Soldier,2014-04-04,7.7,18.073,Action,170000000,714401889,BV,187200944.5,2014,4,2014-04
1258,Captain America: The Winter Soldier,2014-04-04,7.7,18.073,Adventure,170000000,714401889,BV,187200944.5,2014,4,2014-04
1258,Captain America: The Winter Soldier,2014-04-04,7.7,18.073,Sci-Fi,170000000,714401889,BV,187200944.5,2014,4,2014-04
1259,The November Man,2014-08-27,6.1,17.747,Action,15000000,34820335,Rela.,2410167.5,2014,8,2014-08
1259,The November Man,2014-08-27,6.1,17.747,Crime,15000000,34820335,Rela.,2410167.5,2014,8,2014-08
1259,The November Man,2014-08-27,6.1,17.747,Thriller,15000000,34820335,Rela.,2410167.5,2014,8,2014-08
1260,Divergent,2014-03-21,6.9,16.982,Action,85000000,276014965,LG/S,53007482.5,2014,3,2014-03
1260,Divergent,2014-03-21,6.9,16.982,Adventure,85000000,276014965,LG/S,53007482.5,2014,3,2014-03
1260,Divergent,2014-03-21,6.9,16.982,Mystery,85000000,276014965,LG/S,53007482.5,2014,3,2014-03
1261,Lucy,2014-07-25,6.3,16.73,Action,40000000,457507776,Uni.,188753888.0,2014,7,2014-07
1261,Lucy,2014-07-25,6.3,16.73,Sci-Fi,40000000,457507776,Uni.,188753888.0,2014,7,2014-07
1261,Lucy,2014-07-25,6.3,16.73,Thriller,40000000,457507776,Uni.,188753888.0,2014,7,2014-07
1262,Lucy,2014-07-25,6.3,16.73,Animation,40000000,457507776,Uni.,188753888.0,2014,7,2014-07
1262,Lucy,2014-07-25,6.3,16.73,Documentary,40000000,457507776,Uni.,188753888.0,2014,7,2014-07
1263,Lucy,2014-07-25,6.3,16.73,Documentary,40000000,457507776,Uni.,188753888.0,2014,7,2014-07
1264,The Judge,2014-10-10,7.3,16.464,Crime,50000000,76119388,WB,-11940306.0,2014,10,2014-10
1264,The Judge,2014-10-10,7.3,16.464,Drama,50000000,76119388,WB,-11940306.0,2014,10,2014-10
1265,The Judge,2014-10-10,7.3,16.464,Documentary,50000000,76119388,WB,-11940306.0,2014,10,2014-10
1266,The Judge,2018-04-13,7.5,0.6,Crime,50000000,76119388,WB,-11940306.0,2018,4,2018-04
1266,The Judge,2018-04-13,7.5,0.6,Drama,50000000,76119388,WB,-11940306.0,2018,4,2018-04
1267,The Judge,2018-04-13,7.5,0.6,Documentary,50000000,76119388,WB,-11940306.0,2018,4,2018-04
1268,St. Vincent,2014-10-31,7.1,16.379,Comedy,13000000,54837234,Wein.,14418617.0,2014,10,2014-10
1268,St. Vincent,2014-10-31,7.1,16.379,Drama,13000000,54837234,Wein.,14418617.0,2014,10,2014-10
1269,Dumb and Dumber To,2014-11-14,5.5,15.964,Adventure,40000000,156553592,Uni.,38276796.0,2014,11,2014-11
1269,Dumb and Dumber To,2014-11-14,5.5,15.964,Comedy,40000000,156553592,Uni.,38276796.0,2014,11,2014-11
1270,Escobar: Paradise Lost,2014-10-11,6.3,15.924,Crime,17000000,3917679,RTWC,-15041160.5,2014,10,2014-10
1270,Escobar: Paradise Lost,2014-10-11,6.3,15.924,Drama,17000000,3917679,RTWC,-15041160.5,2014,10,2014-10
1270,Escobar: Paradise Lost,2014-10-11,6.3,15.924,History,17000000,3917679,RTWC,-15041160.5,2014,10,2014-10
1271,Ouija,2014-10-24,5.1,15.389,Horror,5000000,103300632,Uni.,46650316.0,2014,10,2014-10
1271,Ouija,2014-10-24,5.1,15.389,Mystery,5000000,103300632,Uni.,46650316.0,2014,10,2014-10
1271,Ouija,2014-10-24,5.1,15.389,Thriller,5000000,103300632,Uni.,46650316.0,2014,10,2014-10
1272,Camp X-Ray,2014-10-17,6.8,15.237,Drama,1000000,101053,IFC,-949473.5,2014,10,2014-10
1272,Camp X-Ray,2014-10-17,6.8,15.237,War,1000000,101053,IFC,-949473.5,2014,10,2014-10
1273,Neighbors,2014-05-09,6.2,14.979,Comedy,18000000,270944428,Uni.,117472214.0,2014,5,2014-05
1274,Neighbors,2014-05-09,6.2,14.979,Documentary,18000000,270944428,Uni.,117472214.0,2014,5,2014-05
1274,Neighbors,2014-05-09,6.2,14.979,Drama,18000000,270944428,Uni.,117472214.0,2014,5,2014-05
